"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-06-11 03:00","2018","06","11","03:00","8.0","","0.5","","59","","20","","28","","16.1","","92.26","","","","","","NA"
"2018-06-11 04:00","2018","06","11","04:00","7.3","","0.7","","63","","20","","24","","16.1","","92.25","","","","","","NA"
"2018-06-11 05:00","2018","06","11","05:00","7.5","","0.5","","61","","21","","30","","16.1","","92.24","","","","","","NA"
"2018-06-11 06:00","2018","06","11","06:00","8.6","","1.1","","59","","21","","32","","16.1","","92.26","","","","","","NA"
"2018-06-11 07:00","2018","06","11","07:00","9.9","","0.9","","54","","22","","32","","16.1","","92.30","","","","","","NA"
"2018-06-11 08:00","2018","06","11","08:00","13.0","","0.9","","44","","26","","28","","16.1","","92.36","","","","","","NA"
"2018-06-11 09:00","2018","06","11","09:00","14.7","","0.4","","37","","25","","24","","16.1","","92.36","","","","","","NA"
"2018-06-11 10:00","2018","06","11","10:00","14.8","","0.2","","37","","30","","9","","16.1","","92.36","","","","","","NA"
"2018-06-11 11:00","2018","06","11","11:00","15.9","","0.2","","34","","28","","22","","16.1","","92.34","","","","","","NA"
"2018-06-11 12:00","2018","06","11","12:00","17.6","","-1.3","","28","","23","","26","","16.1","","92.30","","","","","","NA"
"2018-06-11 13:00","2018","06","11","13:00","15.6","","-0.3","","34","","30","","18","","16.1","","92.33","","","","","","NA"
"2018-06-11 14:00","2018","06","11","14:00","18.0","","1.3","","32","","31","","22","","16.1","","92.36","","","","","","NA"
"2018-06-11 15:00","2018","06","11","15:00","16.6","","0.1","","32","","25","","24","","16.1","","92.40","","","","","","NA"
"2018-06-11 16:00","2018","06","11","16:00","18.4","","0.4","","30","","26","","24","","16.1","","92.37","","","","","","NA"
"2018-06-11 17:00","2018","06","11","17:00","18.3","","-0.3","","28","","26","","30","","16.1","","92.32","","","","","","NA"
"2018-06-11 18:00","2018","06","11","18:00","18.7","","-0.5","","27","","24","","28","","16.1","","92.32","","","","","","NA"
"2018-06-11 19:00","2018","06","11","19:00","18.0","","-0.8","","28","","24","","26","","16.1","","92.34","","","","","","NA"
"2018-06-11 20:00","2018","06","11","20:00","15.5","","0.2","","35","","23","","26","","16.1","","92.38","","","","","","NA"
"2018-06-11 21:00","2018","06","11","21:00","14.2","","0.5","","39","","24","","30","","16.1","","92.43","","","","","","NA"
"2018-06-11 22:00","2018","06","11","22:00","13.7","","-0.7","","37","","24","","35","","16.1","","92.50","","","","","","NA"
"2018-06-11 23:00","2018","06","11","23:00","12.9","","-1.4","","37","","25","","35","","16.1","","92.56","","","","","","NA"
"2018-06-12 00:00","2018","06","12","00:00","11.9","","-1.9","","38","","24","","35","","16.1","","92.61","","","","","","NA"
"2018-06-12 01:00","2018","06","12","01:00","10.8","","-0.3","","46","","24","","28","","16.1","","92.65","","","","","","NA"
"2018-06-12 02:00","2018","06","12","02:00","9.3","","0.5","","54","","21","","18","","16.1","","92.70","","","","","","NA"
"2018-06-12 03:00","2018","06","12","03:00","7.0","","1.1","","66","","18","","17","","16.1","","92.71","","","","","","NA"
"2018-06-12 04:00","2018","06","12","04:00","6.0","","0.8","","69","","18","","15","","16.1","","92.76","","","","","","NA"
"2018-06-12 05:00","2018","06","12","05:00","7.7","","0.2","","59","","18","","18","","16.1","","92.77","","","","","","NA"
"2018-06-12 06:00","2018","06","12","06:00","9.7","","1.1","","55","","19","","18","","16.1","","92.81","","","","","","NA"
"2018-06-12 07:00","2018","06","12","07:00","13.1","","0.1","","41","","25","","30","","16.1","","92.82","","","","","","NA"
"2018-06-12 08:00","2018","06","12","08:00","15.5","","-1.4","","31","","25","","28","","16.1","","92.81","","","","","","NA"
"2018-06-12 09:00","2018","06","12","09:00","17.6","","-1.5","","27","","25","","24","","16.1","","92.81","","","","","","NA"
"2018-06-12 10:00","2018","06","12","10:00","18.5","","-2.9","","23","","25","","22","","16.1","","92.81","","","","","","NA"
"2018-06-12 11:00","2018","06","12","11:00","19.1","","-3.7","","21","","21","","26","","16.1","","92.82","","","","","","NA"
"2018-06-12 12:00","2018","06","12","12:00","19.9","","-3.3","","21","","21","","22","","16.1","","92.79","","","","","","NA"
"2018-06-12 13:00","2018","06","12","13:00","20.8","","-5.2","","17","","24","","24","","16.1","","92.75","","","","","","NA"
"2018-06-12 14:00","2018","06","12","14:00","21.1","","-4.4","","18","","23","","15","","16.1","","92.76","","","","","","NA"
"2018-06-12 15:00","2018","06","12","15:00","20.7","","-4.2","","18","","23","","13","","16.1","","92.74","","","","","","NA"
"2018-06-12 16:00","2018","06","12","16:00","21.6","","-4.4","","17","","23","","21","","16.1","","92.70","","","","","","NA"
"2018-06-12 17:00","2018","06","12","17:00","21.7","","-4.3","","17","","24","","13","","16.1","","92.66","","","","","","NA"
