"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-05-11 19:00","2018","05","11","19:00","8.6","","2.2","","64","","","","0","","16.1","","93.70","","","","","","NA"
"2018-05-11 20:00","2018","05","11","20:00","8.5","","2.9","","68","","15","","5","","16.1","","93.75","","","","","","NA"
"2018-05-11 21:00","2018","05","11","21:00","7.9","","3.2","","72","","18","","8","","16.1","","93.77","","","","","","NA"
"2018-05-11 22:00","2018","05","11","22:00","6.1","","2.8","","80","","16","","8","","16.1","","93.77","","","","","","NA"
"2018-05-11 23:00","2018","05","11","23:00","4.0","","2.4","","89","","23","","5","","16.1","","93.75","","","","","","NA"
"2018-05-12 00:00","2018","05","12","00:00","2.5","","2.1","","97","","23","","8","","16.1","","93.74","","","","","","NA"
"2018-05-12 01:00","2018","05","12","01:00","1.8","","1.2","","96","","19","","8","","16.1","","93.71","","","","","","NA"
"2018-05-12 02:00","2018","05","12","02:00","0.8","","0.6","","98","","19","","9","","16.1","","93.74","","","","","","NA"
"2018-05-12 03:00","2018","05","12","03:00","0.5","","0.5","","100","","22","","9","","16.1","","93.70","","","","","","NA"
"2018-05-12 04:00","2018","05","12","04:00","0.0","","0.0","","100","","22","","9","","16.1","","93.67","","","","-3","","NA"
"2018-05-12 05:00","2018","05","12","05:00","-0.6","","-0.6","","100","","25","","5","","16.1","","93.64","","","","-2","","NA"
"2018-05-12 06:00","2018","05","12","06:00","1.2","","1.1","","99","","","","0","","16.1","","93.66","","","","","","NA"
"2018-05-12 07:00","2018","05","12","07:00","4.9","","3.0","","88","","19","","13","","16.1","","93.67","","","","","","NA"
"2018-05-12 08:00","2018","05","12","08:00","9.1","","4.1","","71","","19","","13","","16.1","","93.66","","","","","","NA"
"2018-05-12 09:00","2018","05","12","09:00","11.4","","3.2","","57","","16","","15","","16.1","","93.61","","","","","","NA"
"2018-05-12 10:00","2018","05","12","10:00","12.6","","2.9","","52","","18","","9","","16.1","","93.55","","","","","","NA"
"2018-05-12 11:00","2018","05","12","11:00","13.8","","1.7","","44","","","M","9","","16.1","","93.51","","","","","","NA"
"2018-05-12 12:00","2018","05","12","12:00","15.7","","3.0","","42","","","M","8","","16.1","","93.46","","","","","","NA"
"2018-05-12 13:00","2018","05","12","13:00","16.6","","2.0","","37","","","M","4","","16.1","","93.41","","","","","","NA"
"2018-05-12 14:00","2018","05","12","14:00","16.8","","1.2","","35","","","","0","","16.1","","93.35","","","","","","NA"
"2018-05-12 15:00","2018","05","12","15:00","18.3","","0.5","","30","","33","","11","","16.1","","93.28","","","","","","NA"
"2018-05-12 16:00","2018","05","12","16:00","18.5","","-1.0","","27","","3","","5","","16.1","","93.22","","","","","","NA"
"2018-05-12 17:00","2018","05","12","17:00","19.1","","0.0","","28","","","M","5","","16.1","","93.18","","","","","","NA"
"2018-05-12 18:00","2018","05","12","18:00","19.0","","-0.4","","27","","","M","5","","16.1","","93.15","","","","","","NA"
"2018-05-12 19:00","2018","05","12","19:00","18.4","","-0.8","","27","","","","0","","16.1","","93.15","","","","","","NA"
"2018-05-12 20:00","2018","05","12","20:00","14.0","","1.7","","43","","17","","11","","16.1","","93.12","","","","","","NA"
"2018-05-12 21:00","2018","05","12","21:00","12.6","","3.8","","55","","20","","17","","16.1","","93.13","","","","","","NA"
"2018-05-12 22:00","2018","05","12","22:00","9.5","","3.9","","68","","22","","13","","16.1","","93.15","","","","","","NA"
"2018-05-12 23:00","2018","05","12","23:00","7.5","","4.5","","81","","23","","11","","16.1","","93.14","","","","","","NA"
"2018-05-13 00:00","2018","05","13","00:00","8.5","","4.9","","78","","22","","17","","16.1","","93.14","","","","","","NA"
"2018-05-13 01:00","2018","05","13","01:00","7.9","","4.7","","80","","23","","13","","16.1","","93.12","","","","","","NA"
"2018-05-13 02:00","2018","05","13","02:00","7.0","","4.7","","85","","22","","15","","16.1","","93.12","","","","","","NA"
"2018-05-13 03:00","2018","05","13","03:00","7.2","","4.5","","83","","22","","17","","16.1","","93.12","","","","","","NA"
"2018-05-13 04:00","2018","05","13","04:00","5.7","","3.7","","87","","23","","13","","16.1","","93.13","","","","","","NA"
"2018-05-13 05:00","2018","05","13","05:00","6.4","","3.9","","84","","22","","18","","16.1","","93.15","","","","","","NA"
"2018-05-13 06:00","2018","05","13","06:00","8.0","","4.5","","79","","22","","13","","16.1","","93.17","","","","","","NA"
"2018-05-13 07:00","2018","05","13","07:00","11.3","","5.4","","67","","21","","21","","16.1","","93.18","","","","","","NA"
"2018-05-13 08:00","2018","05","13","08:00","14.5","","6.3","","58","","25","","15","","16.1","","93.22","","","","","","NA"
"2018-05-13 09:00","2018","05","13","09:00","16.9","","5.0","","45","","24","","8","","16.1","","93.21","","","","","","NA"
"2018-05-13 10:00","2018","05","13","10:00","19.2","","6.0","","42","","","M","8","","16.1","","93.21","","","","","","NA"
"2018-05-13 11:00","2018","05","13","11:00","22.1","","5.0","","33","","34","","5","","16.1","","93.20","","","","","","NA"
"2018-05-13 12:00","2018","05","13","12:00","23.8","","3.5","","26","","3","","13","","16.1","","93.15","","","","","","NA"
